Time (Sec);S1;S2;S4;S6;S8;
34.42666666666684;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
34.52666666666684;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
34.62666666666684;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
34.726666666666844;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
34.826666666666846;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
34.92666666666685;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
35.02666666666685;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
35.12666666666685;19160.0;19159.996899999966;19159.996899999966;19159.986608799965;19159.996899999966;
35.22666666666685;19160.0;19159.996899999966;19159.996899999966;19159.986508799964;19159.996899999966;
35.326666666666846;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
35.42666666666684;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
35.52666666666684;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
35.62666666666684;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
35.726666666666844;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
35.826666666666846;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
35.92666666666685;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
36.02666666666685;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
36.12666666666685;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
36.22666666666685;19160.0;19159.996799999964;19159.996799999964;19159.986508799964;19159.996799999964;
36.32666666666685;19160.0;19159.996799999964;19159.996799999964;19159.986408799963;19159.996799999964;
36.426666666666854;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
36.526666666666856;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
36.62666666666686;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
36.72666666666686;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
36.82666666666686;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
36.92666666666686;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
37.02666666666686;19160.0;19159.996699999963;19159.996699999963;19159.986408799963;19159.996699999963;
